date,store_id,product_id,units,revenue
2026-06-05,S02,P05,24,122.40
2026-06-05,S02,P06,46,128.80
2026-06-05,S02,P07,24,84.00
2026-06-05,S02,P08,15,58.50
2026-06-05,S02,P09,14,50.40
2026-06-05,S03,P01,28,89.60
2026-06-05,S03,P02,42,193.20
2026-06-05,S03,P03,22,96.80
2026-06-05,S03,P04,24,115.20
2026-06-05,S03,P05,11,56.10
2026-06-05,S03,P06,29,81.20
2026-06-05,S03,P07,12,42.00
2026-06-05,S03,P08,8,31.20
2026-06-05,S03,P09,13,46.80
2026-06-05,S03,P10,3,37.50
2026-06-05,S03,P11,3,48.00
2026-06-05,S03,P12,1,14.00
2026-06-05,S04,P01,37,118.40
2026-06-05,S04,P02,44,202.40
2026-06-05,S04,P03,38,167.20
2026-06-05,S04,P04,36,172.80
2026-06-05,S04,P05,20,102.00
2026-06-05,S04,P06,41,114.80
2026-06-05,S04,P07,21,73.50
2026-06-05,S04,P08,10,39.00
2026-06-05,S04,P09,19,68.40
2026-06-05,S04,P10,5,62.50
2026-06-05,S04,P11,4,64.00
2026-06-05,S05,P01,32,102.40
2026-06-05,S05,P02,37,170.20
2026-06-05,S05,P03,27,118.80
2026-06-05,S05,P04,35,168.00
2026-06-05,S05,P05,19,96.90
2026-06-05,S05,P06,28,78.40
2026-06-05,S05,P07,25,87.50
2026-06-05,S05,P08,10,39.00
2026-06-05,S05,P09,15,54.00
2026-06-05,S05,P10,5,62.50
2026-06-05,S05,P11,4,64.00
2026-06-05,S05,P12,1,14.00
2026-06-05,S06,P01,28,89.60
2026-06-05,S06,P02,57,262.20
2026-06-05,S06,P03,25,110.00
2026-06-05,S06,P04,24,115.20
2026-06-05,S06,P05,17,86.70
2026-06-05,S06,P06,39,109.20
2026-06-05,S06,P07,24,84.00
2026-06-05,S06,P08,15,58.50
2026-06-05,S06,P09,11,39.60
2026-06-05,S06,P10,5,62.50
2026-06-06,S01,P01,65,208.00
2026-06-06,S01,P02,88,404.80
2026-06-06,S01,P03,66,290.40
2026-06-06,S01,P04,65,312.00
2026-06-06,S01,P05,36,183.60
2026-06-06,S01,P06,87,243.60
2026-06-06,S01,P07,43,150.50
2026-06-06,S01,P08,20,78.00
2026-06-06,S01,P09,25,90.00
2026-06-06,S01,P10,9,112.50
2026-06-06,S01,P11,6,96.00
2026-06-06,S02,P01,45,144.00
2026-06-06,S02,P02,92,423.20
2026-06-06,S02,P03,43,189.20
2026-06-06,S02,P04,45,216.00
2026-06-06,S02,P05,29,147.90
2026-06-06,S02,P06,58,162.40
2026-06-06,S02,P07,33,115.50
2026-06-06,S02,P08,17,66.30
2026-06-06,S02,P09,21,75.60
2026-06-06,S03,P01,26,83.20
2026-06-06,S03,P02,35,161.00
2026-06-06,S03,P03,36,158.40
2026-06-06,S03,P04,28,134.40
2026-06-06,S03,P05,13,66.30
2026-06-06,S03,P06,35,98.00
2026-06-06,S03,P07,23,80.50
2026-06-06,S03,P08,10,39.00
2026-06-06,S03,P09,16,57.60
2026-06-06,S03,P10,5,62.50
2026-06-06,S03,P11,2,32.00
2026-06-06,S03,P12,1,14.00
2026-06-06,S04,P01,29,92.80
2026-06-06,S04,P02,69,317.40
2026-06-06,S04,P03,41,180.40
2026-06-06,S04,P04,40,192.00
2026-06-06,S04,P05,20,102.00
2026-06-06,S04,P06,51,142.80
2026-06-06,S04,P07,32,112.00
2026-06-06,S04,P08,14,54.60
2026-06-06,S04,P09,19,68.40
2026-06-06,S04,P10,5,62.50
2026-06-06,S05,P01,36,115.20
2026-06-06,S05,P02,64,294.40
2026-06-06,S05,P03,47,206.80
2026-06-06,S05,P04,32,153.60
2026-06-06,S05,P05,19,96.90
2026-06-06,S05,P06,49,137.20
2026-06-06,S05,P07,24,84.00
2026-06-06,S05,P08,12,46.80
2026-06-06,S05,P09,18,64.80
2026-06-06,S05,P10,6,75.00
2026-06-06,S06,P01,27,86.40
2026-06-06,S06,P02,61,280.60
2026-06-06,S06,P03,31,136.40
2026-06-06,S06,P04,38,182.40
2026-06-06,S06,P05,19,96.90
2026-06-06,S06,P06,42,117.60
2026-06-06,S06,P07,26,91.00
2026-06-06,S06,P08,18,70.20
2026-06-06,S06,P09,22,79.20
2026-06-07,S01,P01,73,233.60
2026-06-07,S01,P02,122,561.20
2026-06-07,S01,P03,56,246.40
2026-06-07,S01,P04,70,336.00
2026-06-07,S01,P05,33,168.30
2026-06-07,S01,P06,82,229.60
2026-06-07,S01,P07,36,126.00
2026-06-07,S01,P09,27,97.20
2026-06-07,S01,P10,9,112.50
2026-06-07,S01,P11,6,96.00
2026-06-07,S02,P01,54,172.80
2026-06-07,S02,P02,65,299.00
2026-06-07,S02,P03,42,184.80
2026-06-07,S02,P04,38,182.40
2026-06-07,S02,P05,25,127.50
2026-06-07,S02,P06,68,190.40
2026-06-07,S02,P07,26,91.00
2026-06-07,S02,P09,28,100.80
2026-06-07,S02,P10,7,87.50
2026-06-07,S02,P12,2,28.00
2026-06-07,S03,P01,30,96.00
2026-06-07,S03,P02,55,253.00
2026-06-07,S03,P03,31,136.40
2026-06-07,S03,P04,23,110.40
2026-06-07,S03,P05,18,91.80
2026-06-07,S03,P06,28,78.40
2026-06-07,S03,P07,20,70.00
2026-06-07,S03,P08,13,50.70
2026-06-07,S03,P09,15,54.00
2026-06-07,S03,P11,2,32.00
2026-06-07,S04,P01,31,99.20
2026-06-07,S04,P02,57,262.20
2026-06-07,S04,P03,44,193.60
2026-06-07,S04,P04,33,158.40
2026-06-07,S04,P05,19,96.90
2026-06-07,S04,P06,46,128.80
2026-06-07,S04,P07,29,101.50
2026-06-07,S04,P08,17,66.30
2026-06-07,S04,P09,23,82.80
2026-06-07,S04,P10,7,87.50
2026-06-07,S05,P01,43,137.60
2026-06-07,S05,P02,45,207.00
2026-06-07,S05,P03,35,154.00
2026-06-07,S05,P04,43,206.40
2026-06-07,S05,P05,22,112.20
2026-06-07,S05,P06,53,148.40
2026-06-07,S05,P07,24,84.00
2026-06-07,S05,P08,15,58.50
2026-06-07,S05,P09,22,79.20
2026-06-07,S05,P10,6,75.00
2026-06-07,S06,P01,41,131.20
2026-06-07,S06,P02,51,234.60
2026-06-07,S06,P03,38,167.20
2026-06-07,S06,P04,30,144.00
2026-06-07,S06,P05,16,81.60
2026-06-07,S06,P06,47,131.60
2026-06-07,S06,P07,24,84.00
2026-06-07,S06,P08,15,58.50
2026-06-07,S06,P09,19,68.40
2026-06-07,S06,P10,6,75.00
2026-06-07,S06,P11,3,48.00
2026-06-07,S06,P12,1,14.00
2026-06-08,S01,P01,60,192.00
2026-06-08,S01,P02,73,335.80
2026-06-08,S01,P03,61,268.40
2026-06-08,S01,P04,39,187.20
2026-06-08,S01,P05,27,137.70
2026-06-08,S01,P06,46,128.80
2026-06-08,S01,P07,29,101.50
2026-06-08,S01,P08,26,101.40
2026-06-08,S01,P09,24,86.40
2026-06-08,S01,P10,6,75.00
2026-06-08,S01,P11,5,80.00
2026-06-08,S02,P01,36,115.20
2026-06-08,S02,P02,53,243.80
2026-06-08,S02,P03,49,215.60
2026-06-08,S02,P04,42,201.60
2026-06-08,S02,P05,19,96.90
2026-06-08,S02,P06,48,134.40
2026-06-08,S02,P07,28,98.00
2026-06-08,S02,P09,22,79.20
2026-06-08,S02,P11,4,64.00
2026-06-08,S03,P01,23,73.60
2026-06-08,S03,P02,33,151.80
2026-06-08,S03,P03,30,132.00
2026-06-08,S03,P04,27,129.60
2026-06-08,S03,P05,12,61.20
2026-06-08,S03,P06,25,70.00
2026-06-08,S03,P07,18,63.00
2026-06-08,S03,P08,9,35.10
2026-06-08,S03,P09,10,36.00
2026-06-08,S04,P01,33,105.60
2026-06-08,S04,P02,39,179.40
2026-06-08,S04,P03,32,140.80
2026-06-08,S04,P04,24,115.20
2026-06-08,S04,P05,20,102.00
2026-06-08,S04,P06,34,95.20
2026-06-08,S04,P07,18,63.00
2026-06-08,S04,P08,10,39.00
2026-06-08,S04,P09,16,57.60
2026-06-08,S04,P12,1,14.00
2026-06-08,S05,P01,24,76.80
2026-06-08,S05,P02,53,243.80
2026-06-08,S05,P03,34,149.60
2026-06-08,S05,P04,29,139.20
2026-06-08,S05,P05,17,86.70
2026-06-08,S05,P06,42,117.60
2026-06-08,S05,P07,22,77.00
2026-06-08,S05,P08,12,46.80
2026-06-08,S05,P09,12,43.20
2026-06-08,S05,P10,5,62.50
2026-06-08,S05,P11,4,64.00
2026-06-08,S06,P01,31,99.20
2026-06-08,S06,P02,39,179.40
2026-06-08,S06,P03,34,149.60
2026-06-08,S06,P04,23,110.40
2026-06-08,S06,P05,20,102.00
2026-06-08,S06,P06,41,114.80
2026-06-08,S06,P07,20,70.00
2026-06-08,S06,P08,14,54.60
2026-06-08,S06,P09,11,39.60
2026-06-09,S01,P01,51,163.20
2026-06-09,S01,P02,87,400.20
2026-06-09,S01,P03,57,250.80
2026-06-09,S01,P04,58,278.40
2026-06-09,S01,P05,29,147.90
2026-06-09,S01,P06,70,196.00
2026-06-09,S01,P07,29,101.50
2026-06-09,S01,P08,17,66.30
2026-06-09,S01,P09,19,68.40
2026-06-09,S01,P10,8,100.00
2026-06-09,S01,P11,4,64.00
2026-06-09,S01,P12,2,28.00
2026-06-09,S02,P01,30,96.00
2026-06-09,S02,P02,59,271.40
2026-06-09,S02,P03,39,171.60
2026-06-09,S02,P04,48,230.40
2026-06-09,S02,P05,19,96.90
2026-06-09,S02,P06,45,126.00
2026-06-09,S02,P07,26,91.00
2026-06-09,S02,P08,18,70.20
2026-06-09,S02,P09,21,75.60
2026-06-09,S02,P11,4,64.00
2026-06-09,S03,P01,27,86.40
2026-06-09,S03,P02,29,133.40
2026-06-09,S03,P03,21,92.40
2026-06-09,S03,P04,27,129.60
2026-06-09,S03,P05,14,71.40
2026-06-09,S03,P06,26,72.80
2026-06-09,S03,P07,18,63.00
2026-06-09,S03,P09,11,39.60
2026-06-09,S03,P10,4,50.00
2026-06-09,S04,P01,38,121.60
2026-06-09,S04,P02,47,216.20
2026-06-09,S04,P03,29,127.60
2026-06-09,S04,P04,31,148.80
2026-06-09,S04,P05,17,86.70
2026-06-09,S04,P06,35,98.00
2026-06-09,S04,P07,20,70.00
2026-06-09,S04,P08,12,46.80
2026-06-09,S04,P09,14,50.40
2026-06-09,S04,P10,4,50.00
2026-06-09,S04,P11,4,64.00
2026-06-09,S05,P01,30,96.00
2026-06-09,S05,P02,35,161.00
2026-06-09,S05,P03,25,110.00
2026-06-09,S05,P04,30,144.00
2026-06-09,S05,P05,20,102.00
2026-06-09,S05,P06,39,109.20
2026-06-09,S05,P07,17,59.50
2026-06-09,S05,P08,13,50.70
2026-06-09,S05,P09,16,57.60
2026-06-09,S05,P11,3,48.00
2026-06-09,S06,P01,24,76.80
2026-06-09,S06,P02,50,230.00
2026-06-09,S06,P03,29,127.60
2026-06-09,S06,P04,32,153.60
2026-06-09,S06,P05,13,66.30
2026-06-09,S06,P06,32,89.60
2026-06-09,S06,P07,20,70.00
2026-06-09,S06,P08,11,42.90
2026-06-09,S06,P09,18,64.80
2026-06-09,S06,P10,4,50.00
2026-06-09,S06,P11,3,48.00
2026-06-10,S01,P01,43,137.60
2026-06-10,S01,P02,80,368.00
2026-06-10,S01,P03,39,171.60
2026-06-10,S01,P04,55,264.00
2026-06-10,S01,P05,26,132.60
2026-06-10,S01,P06,51,142.80
2026-06-10,S01,P07,41,143.50
2026-06-10,S01,P08,20,78.00
2026-06-10,S01,P09,29,104.40
2026-06-10,S01,P10,9,112.50
2026-06-10,S01,P11,5,80.00
2026-06-10,S02,P01,36,115.20
2026-06-10,S02,P02,76,349.60
2026-06-10,S02,P03,46,202.40
2026-06-10,S02,P04,35,168.00
2026-06-10,S02,P05,21,107.10
2026-06-10,S02,P06,54,151.20
2026-06-10,S02,P07,26,91.00
2026-06-10,S02,P09,16,57.60
2026-06-10,S02,P11,4,64.00
2026-06-10,S02,P12,1,14.00
2026-06-10,S03,P01,17,54.40
2026-06-10,S03,P02,40,184.00
2026-06-10,S03,P03,19,83.60
2026-06-10,S03,P04,18,86.40
2026-06-10,S03,P05,12,61.20
2026-06-10,S03,P06,21,58.80
2026-06-10,S03,P07,14,49.00
2026-06-10,S03,P08,8,31.20
2026-06-10,S03,P09,11,39.60
2026-06-10,S03,P10,4,50.00
2026-06-10,S04,P01,24,76.80
2026-06-10,S04,P02,55,253.00
2026-06-10,S04,P03,32,140.80
2026-06-10,S04,P04,35,168.00
2026-06-10,S04,P05,21,107.10
2026-06-10,S04,P06,40,112.00
2026-06-10,S04,P07,23,80.50
2026-06-10,S04,P08,16,62.40
2026-06-10,S04,P11,3,48.00
2026-06-10,S05,P01,29,92.80
2026-06-10,S05,P02,42,193.20
2026-06-10,S05,P03,27,118.80
2026-06-10,S05,P04,29,139.20
2026-06-10,S05,P05,12,61.20
2026-06-10,S05,P06,27,75.60
2026-06-10,S05,P07,18,63.00
2026-06-10,S05,P08,12,46.80
2026-06-10,S05,P09,16,57.60
2026-06-10,S05,P10,4,50.00
2026-06-10,S05,P11,3,48.00
2026-06-10,S06,P01,30,96.00
2026-06-10,S06,P02,40,184.00
2026-06-10,S06,P03,35,154.00
2026-06-10,S06,P04,31,148.80
2026-06-10,S06,P05,18,91.80
2026-06-10,S06,P06,36,100.80
2026-06-10,S06,P07,18,63.00
2026-06-10,S06,P08,14,54.60
2026-06-10,S06,P10,6,75.00
2026-06-11,S01,P01,47,150.40
2026-06-11,S01,P02,83,381.80
2026-06-11,S01,P03,43,189.20
2026-06-11,S01,P04,43,206.40
2026-06-11,S01,P05,23,117.30
2026-06-11,S01,P06,70,196.00
2026-06-11,S01,P07,27,94.50
2026-06-11,S01,P08,17,66.30
2026-06-11,S01,P09,21,75.60
2026-06-11,S01,P11,5,80.00
2026-06-11,S01,P12,2,28.00
2026-06-11,S02,P01,34,108.80
2026-06-11,S02,P02,55,253.00
2026-06-11,S02,P03,42,184.80
2026-06-11,S02,P04,46,220.80
2026-06-11,S02,P05,23,117.30
2026-06-11,S02,P06,42,117.60
2026-06-11,S02,P07,31,108.50
2026-06-11,S02,P08,13,50.70
2026-06-11,S02,P09,23,82.80
2026-06-11,S02,P10,6,75.00
2026-06-11,S03,P01,28,89.60
2026-06-11,S03,P02,28,128.80
2026-06-11,S03,P03,27,118.80
2026-06-11,S03,P04,20,96.00
2026-06-11,S03,P05,15,76.50
2026-06-11,S03,P06,29,81.20
2026-06-11,S03,P07,19,66.50
2026-06-11,S03,P08,9,35.10
2026-06-11,S03,P09,14,50.40
2026-06-11,S03,P10,4,50.00
2026-06-11,S03,P12,1,14.00
2026-06-11,S04,P01,34,108.80
2026-06-11,S04,P02,58,266.80
2026-06-11,S04,P03,34,149.60
2026-06-11,S04,P04,29,139.20
2026-06-11,S04,P05,18,91.80
2026-06-11,S04,P06,37,103.60
2026-06-11,S04,P07,23,80.50
2026-06-11,S04,P08,15,58.50
2026-06-11,S04,P09,17,61.20
2026-06-11,S04,P10,4,50.00
2026-06-11,S05,P01,34,108.80
2026-06-11,S05,P02,53,243.80
2026-06-11,S05,P03,29,127.60
2026-06-11,S05,P04,27,129.60
2026-06-11,S05,P05,19,96.90
2026-06-11,S05,P06,29,81.20
2026-06-11,S05,P07,18,63.00
2026-06-11,S05,P08,14,54.60
2026-06-11,S05,P09,13,46.80
2026-06-11,S06,P01,25,80.00
2026-06-11,S06,P02,36,165.60
2026-06-11,S06,P03,27,118.80
2026-06-11,S06,P04,31,148.80
2026-06-11,S06,P05,16,81.60
2026-06-11,S06,P06,36,100.80
2026-06-11,S06,P07,22,77.00
2026-06-11,S06,P08,14,54.60
2026-06-11,S06,P09,17,61.20
2026-06-11,S06,P10,4,50.00
2026-06-12,S01,P01,51,163.20
2026-06-12,S01,P02,72,331.20
2026-06-12,S01,P03,61,268.40
2026-06-12,S01,P04,57,273.60
2026-06-12,S01,P05,32,163.20
2026-06-12,S01,P06,57,159.60
2026-06-12,S01,P07,28,98.00
2026-06-12,S01,P08,22,85.80
2026-06-12,S01,P09,19,68.40
2026-06-12,S01,P10,10,125.00
2026-06-12,S02,P01,40,128.00
2026-06-12,S02,P02,74,340.40
2026-06-12,S02,P03,36,158.40
2026-06-12,S02,P04,33,158.40
2026-06-12,S02,P05,24,122.40
2026-06-12,S02,P06,45,126.00
2026-06-12,S02,P07,33,115.50
2026-06-12,S02,P08,13,50.70
2026-06-12,S02,P09,20,72.00
2026-06-12,S02,P10,8,100.00
2026-06-12,S03,P01,27,86.40
2026-06-12,S03,P02,35,161.00
2026-06-12,S03,P03,24,105.60
2026-06-12,S03,P04,27,129.60
2026-06-12,S03,P05,13,66.30
2026-06-12,S03,P06,22,61.60
2026-06-12,S03,P07,17,59.50
2026-06-12,S03,P08,7,27.30
2026-06-12,S03,P09,14,50.40
2026-06-12,S03,P10,4,50.00
2026-06-12,S03,P11,3,48.00
2026-06-12,S04,P01,34,108.80
2026-06-12,S04,P02,47,216.20
2026-06-12,S04,P03,37,162.80
2026-06-12,S04,P04,32,153.60
2026-06-12,S04,P05,15,76.50
2026-06-12,S04,P06,41,114.80
2026-06-12,S04,P07,24,84.00
2026-06-12,S04,P08,13,50.70
2026-06-12,S04,P09,13,46.80
2026-06-12,S04,P11,2,32.00
2026-06-12,S05,P01,23,73.60
2026-06-12,S05,P02,38,174.80
2026-06-12,S05,P03,24,105.60
2026-06-12,S05,P04,28,134.40
2026-06-12,S05,P05,13,66.30
2026-06-12,S05,P06,32,89.60
2026-06-12,S05,P07,23,80.50
2026-06-12,S05,P08,12,46.80
2026-06-12,S05,P09,14,50.40
2026-06-12,S06,P01,26,83.20
2026-06-12,S06,P02,37,170.20
2026-06-12,S06,P03,27,118.80
2026-06-12,S06,P04,22,105.60
2026-06-12,S06,P05,16,81.60
2026-06-12,S06,P06,39,109.20
2026-06-12,S06,P07,20,70.00
2026-06-12,S06,P08,13,50.70
2026-06-12,S06,P09,14,50.40
2026-06-12,S06,P10,5,62.50
2026-06-12,S06,P11,4,64.00
2026-06-13,S01,P01,69,220.80
2026-06-13,S01,P02,98,450.80
2026-06-13,S01,P03,53,233.20
2026-06-13,S01,P04,53,254.40
2026-06-13,S01,P05,42,214.20
2026-06-13,S01,P06,56,156.80
2026-06-13,S01,P07,50,175.00
2026-06-13,S01,P08,31,120.90
2026-06-13,S01,P09,30,108.00
2026-06-13,S01,P11,4,64.00
2026-06-13,S02,P01,41,131.20
2026-06-13,S02,P02,77,354.20
2026-06-13,S02,P03,42,184.80
2026-06-13,S02,P04,44,211.20
2026-06-13,S02,P05,28,142.80
2026-06-13,S02,P06,44,123.20
2026-06-13,S02,P07,40,140.00
2026-06-13,S02,P08,17,66.30
2026-06-13,S02,P09,18,64.80
2026-06-13,S03,P01,28,89.60
2026-06-13,S03,P02,53,243.80
2026-06-13,S03,P03,30,132.00
2026-06-13,S03,P04,26,124.80
2026-06-13,S03,P05,14,71.40
2026-06-13,S03,P06,32,89.60
2026-06-13,S03,P07,15,52.50
2026-06-13,S03,P08,9,35.10
2026-06-13,S03,P09,16,57.60
2026-06-13,S03,P10,4,50.00
2026-06-13,S03,P11,2,32.00
2026-06-13,S04,P01,38,121.60
2026-06-13,S04,P02,54,248.40
2026-06-13,S04,P03,31,136.40
2026-06-13,S04,P04,46,220.80
2026-06-13,S04,P05,17,86.70
2026-06-13,S04,P06,45,126.00
2026-06-13,S04,P07,29,101.50
2026-06-13,S04,P08,18,70.20
2026-06-13,S04,P09,15,54.00
2026-06-13,S04,P10,4,50.00
2026-06-13,S05,P01,32,102.40
2026-06-13,S05,P02,68,312.80
2026-06-13,S05,P03,32,140.80
2026-06-13,S05,P04,28,134.40
2026-06-13,S05,P05,23,117.30
2026-06-13,S05,P06,43,120.40
2026-06-13,S05,P07,25,87.50
2026-06-13,S05,P08,19,74.10
2026-06-13,S05,P09,16,57.60
2026-06-13,S05,P10,5,62.50
2026-06-13,S05,P11,4,64.00
2026-06-13,S06,P01,27,86.40
2026-06-13,S06,P02,64,294.40
2026-06-13,S06,P03,34,149.60
2026-06-13,S06,P04,43,206.40
2026-06-13,S06,P05,23,117.30
2026-06-13,S06,P06,45,126.00
2026-06-13,S06,P07,27,94.50
2026-06-13,S06,P08,19,74.10
2026-06-13,S06,P09,20,72.00
2026-06-13,S06,P10,5,62.50
2026-06-14,S01,P01,58,185.60
2026-06-14,S01,P02,121,556.60
2026-06-14,S01,P03,76,334.40
2026-06-14,S01,P04,68,326.40
2026-06-14,S01,P05,29,147.90
2026-06-14,S01,P06,80,224.00
2026-06-14,S01,P07,47,164.50
2026-06-14,S01,P08,32,124.80
2026-06-14,S01,P09,36,129.60
2026-06-14,S01,P11,5,80.00
2026-06-14,S02,P01,44,140.80
2026-06-14,S02,P02,71,326.60
2026-06-14,S02,P03,53,233.20
2026-06-14,S02,P04,37,177.60
2026-06-14,S02,P05,22,112.20
2026-06-14,S02,P06,64,179.20
2026-06-14,S02,P07,33,115.50
2026-06-14,S02,P08,20,78.00
2026-06-14,S02,P09,29,104.40
2026-06-14,S02,P11,4,64.00
2026-06-14,S03,P01,32,102.40
2026-06-14,S03,P02,44,202.40
2026-06-14,S03,P03,36,158.40
2026-06-14,S03,P04,31,148.80
2026-06-14,S03,P05,17,86.70
2026-06-14,S03,P06,39,109.20
2026-06-14,S03,P07,21,73.50
2026-06-14,S03,P08,9,35.10
2026-06-14,S03,P09,13,46.80
2026-06-14,S03,P10,3,37.50
2026-06-14,S04,P01,39,124.80
2026-06-14,S04,P02,48,220.80
2026-06-14,S04,P03,35,154.00
2026-06-14,S04,P04,36,172.80
2026-06-14,S04,P05,22,112.20
2026-06-14,S04,P06,48,134.40
2026-06-14,S04,P07,34,119.00
2026-06-14,S04,P08,17,66.30
2026-06-14,S04,P09,22,79.20
2026-06-14,S04,P10,5,62.50
2026-06-14,S05,P01,42,134.40
2026-06-14,S05,P02,64,294.40
2026-06-14,S05,P03,31,136.40
2026-06-14,S05,P04,40,192.00
2026-06-14,S05,P05,25,127.50
2026-06-14,S05,P06,45,126.00
2026-06-14,S05,P07,23,80.50
2026-06-14,S05,P08,18,70.20
2026-06-14,S05,P09,15,54.00
2026-06-14,S05,P10,6,75.00
2026-06-14,S06,P01,40,128.00
2026-06-14,S06,P02,47,216.20
2026-06-14,S06,P03,41,180.40
2026-06-14,S06,P04,44,211.20
2026-06-14,S06,P05,23,117.30
2026-06-14,S06,P06,33,92.40
2026-06-14,S06,P07,25,87.50
2026-06-14,S06,P08,15,58.50
2026-06-14,S06,P09,18,64.80
2026-06-14,S06,P10,5,62.50
2026-06-14,S06,P11,3,48.00
2026-06-15,S01,P01,57,182.40
2026-06-15,S01,P02,84,386.40
2026-06-15,S01,P03,40,176.00
2026-06-15,S01,P04,38,182.40
2026-06-15,S01,P05,27,137.70
2026-06-15,S01,P06,70,196.00
2026-06-15,S01,P07,41,143.50
2026-06-15,S01,P09,22,79.20
2026-06-15,S01,P10,10,125.00
2026-06-15,S01,P11,6,96.00
2026-06-15,S02,P01,40,128.00
2026-06-15,S02,P02,49,225.40
2026-06-15,S02,P03,43,189.20
2026-06-15,S02,P04,44,211.20
2026-06-15,S02,P05,26,132.60
2026-06-15,S02,P06,49,137.20
2026-06-15,S02,P07,28,98.00
2026-06-15,S02,P08,18,70.20
2026-06-15,S02,P09,21,75.60
2026-06-15,S02,P10,5,62.50
2026-06-15,S02,P11,4,64.00
2026-06-15,S02,P12,2,28.00
2026-06-15,S03,P01,20,64.00
2026-06-15,S03,P02,29,133.40
2026-06-15,S03,P03,19,83.60
2026-06-15,S03,P04,20,96.00
2026-06-15,S03,P05,12,61.20
2026-06-15,S03,P06,26,72.80
2026-06-15,S03,P07,13,45.50
2026-06-15,S03,P08,9,35.10
2026-06-15,S03,P10,3,37.50
2026-06-15,S03,P11,3,48.00
2026-06-15,S04,P01,30,96.00
2026-06-15,S04,P02,60,276.00
2026-06-15,S04,P03,40,176.00
2026-06-15,S04,P04,33,158.40
2026-06-15,S04,P05,18,91.80
2026-06-15,S04,P06,46,128.80
2026-06-15,S04,P07,20,70.00
2026-06-15,S04,P11,4,64.00
2026-06-15,S05,P01,22,70.40
2026-06-15,S05,P02,38,174.80
2026-06-15,S05,P03,26,114.40
2026-06-15,S05,P04,32,153.60
2026-06-15,S05,P05,15,76.50
2026-06-15,S05,P06,32,89.60
2026-06-15,S05,P07,17,59.50
2026-06-15,S05,P09,15,54.00
2026-06-15,S05,P10,5,62.50
2026-06-15,S06,P01,22,70.40
2026-06-15,S06,P02,37,170.20
2026-06-15,S06,P03,37,162.80
2026-06-15,S06,P04,31,148.80
2026-06-15,S06,P05,14,71.40
2026-06-15,S06,P06,27,75.60
2026-06-15,S06,P07,23,80.50
2026-06-15,S06,P08,11,42.90
2026-06-15,S06,P09,14,50.40
2026-06-15,S06,P10,6,75.00
2026-06-15,S06,P11,3,48.00
2026-06-15,S06,P12,1,14.00
2026-06-16,S01,P01,48,153.60
2026-06-16,S01,P02,67,308.20
2026-06-16,S01,P03,58,255.20
2026-06-16,S01,P04,51,244.80
2026-06-16,S01,P05,33,168.30
2026-06-16,S01,P06,66,184.80
2026-06-16,S01,P07,36,126.00
2026-06-16,S01,P08,20,78.00
2026-06-16,S01,P09,30,108.00
2026-06-16,S01,P11,6,96.00
2026-06-16,S02,P01,40,128.00
2026-06-16,S02,P02,74,340.40
2026-06-16,S02,P03,46,202.40
2026-06-16,S02,P04,34,163.20
2026-06-16,S02,P05,24,122.40
2026-06-16,S02,P06,48,134.40
2026-06-16,S02,P07,23,80.50
2026-06-16,S02,P08,16,62.40
2026-06-16,S02,P09,23,82.80
2026-06-16,S02,P10,7,87.50
2026-06-16,S02,P11,4,64.00
2026-06-16,S03,P01,28,89.60
2026-06-16,S03,P02,28,128.80
2026-06-16,S03,P03,30,132.00
2026-06-16,S03,P04,28,134.40
2026-06-16,S03,P05,13,66.30
2026-06-16,S03,P06,26,72.80
2026-06-16,S03,P07,13,45.50
2026-06-16,S03,P08,9,35.10
2026-06-16,S03,P09,9,32.40
2026-06-16,S04,P01,23,73.60
2026-06-16,S04,P02,56,257.60
2026-06-16,S04,P03,29,127.60
2026-06-16,S04,P04,38,182.40
2026-06-16,S04,P05,20,102.00
2026-06-16,S04,P06,41,114.80
2026-06-16,S04,P07,19,66.50
2026-06-16,S04,P08,10,39.00
2026-06-16,S04,P09,13,46.80
2026-06-16,S04,P10,5,62.50
2026-06-16,S04,P11,3,48.00
2026-06-16,S05,P01,23,73.60
2026-06-16,S05,P02,49,225.40
2026-06-16,S05,P03,32,140.80
2026-06-16,S05,P04,28,134.40
2026-06-16,S05,P05,12,61.20
2026-06-16,S05,P06,30,84.00
2026-06-16,S05,P07,16,56.00
2026-06-16,S05,P08,12,46.80
2026-06-16,S05,P09,17,61.20
2026-06-16,S05,P10,6,75.00
2026-06-16,S05,P12,1,14.00
2026-06-16,S06,P01,23,73.60
2026-06-16,S06,P02,48,220.80
2026-06-16,S06,P03,28,123.20
2026-06-16,S06,P04,27,129.60
2026-06-16,S06,P05,15,76.50
2026-06-16,S06,P06,29,81.20
2026-06-16,S06,P07,22,77.00
2026-06-16,S06,P08,14,54.60
2026-06-16,S06,P09,13,46.80
2026-06-16,S06,P10,4,50.00
2026-06-17,S01,P01,44,140.80
2026-06-17,S01,P02,89,409.40
2026-06-17,S01,P03,41,180.40
2026-06-17,S01,P04,43,206.40
2026-06-17,S01,P05,34,173.40
2026-06-17,S01,P06,72,201.60
2026-06-17,S01,P07,35,122.50
2026-06-17,S01,P08,17,66.30
2026-06-17,S01,P10,6,75.00
2026-06-17,S01,P11,5,80.00
2026-06-17,S01,P12,2,28.00
2026-06-17,S02,P01,35,112.00
2026-06-17,S02,P02,49,225.40
2026-06-17,S02,P03,36,158.40
